store_id,promo_id,start_date,end_date
STR_027,PRM_001,2025-09-07,2025-09-16
STR_027,PRM_002,2025-10-04,2025-10-14
STR_027,PRM_006,2025-11-12,2025-11-19
STR_027,PRM_005,2025-12-18,2025-12-25
STR_028,PRM_006,2021-01-09,2021-01-23
STR_028,PRM_004,2021-02-16,2021-02-20
STR_028,PRM_003,2021-05-08,2021-05-12
STR_028,PRM_004,2021-06-10,2021-06-14
STR_028,PRM_005,2021-08-19,2021-09-01
STR_028,PRM_005,2021-10-17,2021-10-26
STR_028,PRM_005,2021-12-07,2021-12-15
STR_028,PRM_006,2022-01-06,2022-01-10
STR_028,PRM_004,2022-02-03,2022-02-08
STR_028,PRM_006,2022-04-14,2022-04-19
STR_028,PRM_003,2022-05-09,2022-05-14
STR_028,PRM_003,2022-06-06,2022-06-09
STR_028,PRM_004,2022-07-13,2022-07-28
STR_028,PRM_002,2022-08-11,2022-08-16
STR_028,PRM_001,2022-10-12,2022-10-15
STR_028,PRM_006,2022-11-10,2022-11-20
STR_028,PRM_003,2022-12-04,2022-12-18
STR_028,PRM_001,2023-01-20,2023-01-23
STR_028,PRM_006,2023-02-13,2023-02-20
STR_028,PRM_004,2023-05-14,2023-05-21
STR_028,PRM_001,2023-06-17,2023-06-22
STR_028,PRM_002,2023-07-09,2023-07-18
STR_028,PRM_004,2023-08-19,2023-08-31
STR_028,PRM_006,2023-09-20,2023-10-05
STR_028,PRM_004,2023-10-14,2023-10-21
STR_028,PRM_001,2023-12-12,2023-12-21
STR_028,PRM_004,2024-01-02,2024-01-05
STR_028,PRM_002,2024-02-02,2024-02-09
STR_028,PRM_005,2024-03-10,2024-03-21
STR_028,PRM_003,2024-05-14,2024-05-20
STR_028,PRM_006,2024-07-08,2024-07-22
STR_028,PRM_005,2024-08-06,2024-08-14
STR_028,PRM_005,2024-09-03,2024-09-18
STR_028,PRM_001,2024-11-08,2024-11-16
STR_028,PRM_005,2024-12-08,2024-12-17
STR_028,PRM_002,2025-02-04,2025-02-17
STR_028,PRM_003,2025-03-07,2025-03-19
STR_028,PRM_004,2025-04-18,2025-04-29
STR_028,PRM_002,2025-05-02,2025-05-07
STR_028,PRM_004,2025-06-01,2025-06-13
STR_028,PRM_005,2025-08-04,2025-08-19
STR_028,PRM_006,2025-11-19,2025-12-04
STR_028,PRM_005,2025-12-14,2025-12-29
STR_029,PRM_005,2021-01-20,2021-01-31
STR_029,PRM_005,2021-02-10,2021-02-13
STR_029,PRM_005,2021-03-01,2021-03-10
STR_029,PRM_001,2021-04-13,2021-04-21
STR_029,PRM_001,2021-07-12,2021-07-16
STR_029,PRM_002,2021-09-06,2021-09-11
STR_029,PRM_004,2021-10-15,2021-10-22
STR_029,PRM_006,2021-11-19,2021-12-03
STR_029,PRM_001,2021-12-15,2021-12-22
STR_029,PRM_003,2022-02-06,2022-02-19
STR_029,PRM_005,2022-03-12,2022-03-16
STR_029,PRM_005,2022-04-20,2022-04-24
STR_029,PRM_004,2022-05-10,2022-05-18
STR_029,PRM_006,2022-06-12,2022-06-26
STR_029,PRM_001,2022-07-06,2022-07-18
STR_029,PRM_002,2022-09-04,2022-09-07
STR_029,PRM_006,2022-10-04,2022-10-17
STR_029,PRM_001,2022-11-10,2022-11-16
STR_029,PRM_002,2023-01-08,2023-01-11
STR_029,PRM_001,2023-02-03,2023-02-10
STR_029,PRM_001,2023-04-09,2023-04-14
STR_029,PRM_004,2023-05-06,2023-05-10
STR_029,PRM_005,2023-07-18,2023-07-25
STR_029,PRM_003,2023-08-15,2023-08-24
STR_029,PRM_006,2023-09-04,2023-09-08
STR_029,PRM_001,2023-11-10,2023-11-19
STR_029,PRM_004,2024-01-15,2024-01-27
STR_029,PRM_005,2024-02-18,2024-02-23
STR_029,PRM_003,2024-03-06,2024-03-11
STR_029,PRM_004,2024-04-09,2024-04-23
STR_029,PRM_006,2024-06-06,2024-06-18
STR_029,PRM_005,2024-07-19,2024-07-27
STR_029,PRM_002,2024-08-17,2024-08-28
STR_029,PRM_005,2024-10-06,2024-10-12
STR_029,PRM_005,2024-11-13,2024-11-28
STR_029,PRM_005,2024-12-11,2024-12-15
STR_029,PRM_006,2025-03-04,2025-03-08
STR_029,PRM_001,2025-04-04,2025-04-13
STR_029,PRM_006,2025-05-09,2025-05-16
STR_029,PRM_003,2025-06-16,2025-06-19
STR_029,PRM_005,2025-07-18,2025-07-21
STR_029,PRM_005,2025-08-01,2025-08-10
STR_029,PRM_001,2025-09-04,2025-09-08
STR_029,PRM_006,2025-11-16,2025-11-24
STR_029,PRM_002,2025-12-09,2025-12-14
STR_030,PRM_001,2021-02-12,2021-02-20
STR_030,PRM_006,2021-03-13,2021-03-28
STR_030,PRM_004,2021-04-13,2021-04-26
STR_030,PRM_006,2021-06-13,2021-06-26
STR_030,PRM_002,2021-09-02,2021-09-05
STR_030,PRM_006,2021-10-15,2021-10-28
STR_030,PRM_003,2021-11-17,2021-11-24
STR_030,PRM_006,2022-01-10,2022-01-15
STR_030,PRM_006,2022-03-15,2022-03-30
STR_030,PRM_004,2022-05-10,2022-05-20
STR_030,PRM_002,2022-07-08,2022-07-18
STR_030,PRM_006,2022-08-16,2022-08-23
STR_030,PRM_002,2022-09-11,2022-09-22
STR_030,PRM_002,2022-10-09,2022-10-15
STR_030,PRM_006,2022-11-20,2022-12-01
STR_030,PRM_005,2022-12-08,2022-12-12
STR_030,PRM_002,2023-03-04,2023-03-19
STR_030,PRM_003,2023-04-08,2023-04-21
STR_030,PRM_001,2023-06-15,2023-06-24
STR_030,PRM_003,2023-09-14,2023-09-22
STR_030,PRM_003,2023-10-14,2023-10-25
STR_030,PRM_002,2023-11-13,2023-11-24
STR_030,PRM_004,2023-12-20,2023-12-28
STR_030,PRM_002,2024-01-17,2024-01-22
STR_030,PRM_004,2024-02-14,2024-02-28
STR_030,PRM_006,2024-03-09,2024-03-12
STR_030,PRM_002,2024-04-04,2024-04-14
STR_030,PRM_006,2024-05-03,2024-05-09
STR_030,PRM_003,2024-06-04,2024-06-18
STR_030,PRM_001,2024-07-20,2024-07-29
STR_030,PRM_001,2024-08-19,2024-08-28
STR_030,PRM_005,2024-12-03,2024-12-14
STR_030,PRM_003,2025-01-09,2025-01-21
STR_030,PRM_006,2025-02-12,2025-02-19
STR_030,PRM_005,2025-03-10,2025-03-14
STR_030,PRM_006,2025-04-12,2025-04-25
STR_030,PRM_005,2025-05-17,2025-05-28
STR_030,PRM_001,2025-09-07,2025-09-12
STR_030,PRM_005,2025-10-06,2025-10-14
STR_030,PRM_006,2025-12-15,2025-12-24
STR_031,PRM_005,2021-01-17,2021-01-22
STR_031,PRM_001,2021-02-15,2021-02-22
STR_031,PRM_006,2021-03-01,2021-03-07
STR_031,PRM_004,2021-04-04,2021-04-14
STR_031,PRM_006,2021-05-02,2021-05-14
STR_031,PRM_003,2021-06-05,2021-06-10
STR_031,PRM_005,2021-07-14,2021-07-18
STR_031,PRM_003,2021-09-02,2021-09-17
STR_031,PRM_002,2021-10-16,2021-10-23
STR_031,PRM_004,2021-11-01,2021-11-11
STR_031,PRM_004,2021-12-01,2021-12-13
STR_031,PRM_005,2022-01-03,2022-01-07
STR_031,PRM_006,2022-02-11,2022-02-22
STR_031,PRM_003,2022-04-11,2022-04-15
STR_031,PRM_005,2022-05-14,2022-05-29
STR_031,PRM_005,2022-06-04,2022-06-13
STR_031,PRM_004,2022-07-15,2022-07-30
STR_031,PRM_006,2022-08-04,2022-08-10
STR_031,PRM_003,2022-10-06,2022-10-13
STR_031,PRM_005,2022-11-08,2022-11-20
STR_031,PRM_003,2022-12-03,2022-12-11
STR_031,PRM_005,2023-01-16,2023-01-20
STR_031,PRM_006,2023-03-11,2023-03-23
STR_031,PRM_001,2023-04-12,2023-04-19
STR_031,PRM_002,2023-06-19,2023-06-22
STR_031,PRM_002,2023-08-03,2023-08-09
STR_031,PRM_005,2023-09-18,2023-09-23
STR_031,PRM_002,2023-10-19,2023-10-28
STR_031,PRM_001,2024-01-20,2024-01-28
STR_031,PRM_001,2024-02-18,2024-02-24
STR_031,PRM_006,2024-03-01,2024-03-06
STR_031,PRM_002,2024-04-06,2024-04-21
STR_031,PRM_002,2024-05-16,2024-05-28
STR_031,PRM_002,2024-06-04,2024-06-11
STR_031,PRM_001,2024-07-14,2024-07-24
STR_031,PRM_006,2024-08-03,2024-08-06
STR_031,PRM_006,2024-09-02,2024-09-07
STR_031,PRM_006,2024-11-04,2024-11-11
STR_031,PRM_006,2025-01-19,2025-01-22
STR_031,PRM_005,2025-02-15,2025-03-02
STR_031,PRM_002,2025-04-12,2025-04-25
STR_031,PRM_004,2025-05-12,2025-05-15
STR_031,PRM_003,2025-06-14,2025-06-22
STR_031,PRM_002,2025-07-04,2025-07-12
STR_031,PRM_002,2025-08-04,2025-08-18
STR_031,PRM_004,2025-09-06,2025-09-09
STR_031,PRM_001,2025-10-09,2025-10-20
STR_031,PRM_001,2025-11-07,2025-11-14
STR_032,PRM_005,2021-01-13,2021-01-23
STR_032,PRM_003,2021-02-05,2021-02-14
STR_032,PRM_004,2021-04-11,2021-04-24
STR_032,PRM_006,2021-05-02,2021-05-14
STR_032,PRM_002,2021-09-03,2021-09-09
STR_032,PRM_002,2021-10-18,2021-10-29
STR_032,PRM_002,2021-11-01,2021-11-10
STR_032,PRM_004,2021-12-10,2021-12-14
STR_032,PRM_001,2022-01-16,2022-01-28
STR_032,PRM_002,2022-02-07,2022-02-21
STR_032,PRM_003,2022-03-09,2022-03-13
STR_032,PRM_006,2022-04-05,2022-04-16
STR_032,PRM_006,2022-05-14,2022-05-19
STR_032,PRM_001,2022-07-09,2022-07-21
STR_032,PRM_006,2022-08-18,2022-08-23
STR_032,PRM_004,2022-09-16,2022-09-23
STR_032,PRM_002,2022-11-07,2022-11-15
STR_032,PRM_004,2023-02-03,2023-02-13
STR_032,PRM_005,2023-04-15,2023-04-19
STR_032,PRM_001,2023-06-12,2023-06-17
STR_032,PRM_003,2023-07-09,2023-07-13
STR_032,PRM_006,2023-10-10,2023-10-15
STR_032,PRM_003,2023-11-13,2023-11-20
STR_032,PRM_003,2023-12-13,2023-12-18
STR_032,PRM_004,2024-01-05,2024-01-18
STR_032,PRM_001,2024-03-16,2024-03-21
STR_032,PRM_005,2024-04-17,2024-04-20
STR_032,PRM_006,2024-06-20,2024-07-04
STR_032,PRM_005,2024-08-10,2024-08-21
STR_032,PRM_006,2024-09-05,2024-09-12
STR_032,PRM_005,2024-10-12,2024-10-17
STR_032,PRM_005,2024-11-13,2024-11-22
STR_032,PRM_005,2024-12-11,2024-12-19
STR_032,PRM_004,2025-04-03,2025-04-12
STR_032,PRM_001,2025-05-04,2025-05-17
STR_032,PRM_003,2025-06-05,2025-06-19
STR_032,PRM_001,2025-07-10,2025-07-13
STR_032,PRM_005,2025-08-10,2025-08-13
STR_032,PRM_006,2025-09-16,2025-09-20
STR_032,PRM_001,2025-10-03,2025-10-13
STR_032,PRM_006,2025-12-20,2025-12-29
STR_033,PRM_004,2021-01-12,2021-01-23
STR_033,PRM_003,2021-04-06,2021-04-15
STR_033,PRM_002,2021-05-16,2021-05-20
STR_033,PRM_006,2021-08-02,2021-08-10
STR_033,PRM_006,2021-09-16,2021-09-30
STR_033,PRM_001,2021-11-11,2021-11-23
STR_033,PRM_001,2021-12-16,2021-12-21
STR_033,PRM_001,2022-02-04,2022-02-18
STR_033,PRM_004,2022-03-01,2022-03-07
STR_033,PRM_006,2022-04-20,2022-05-01
STR_033,PRM_004,2022-05-12,2022-05-22
STR_033,PRM_003,2022-06-07,2022-06-20
STR_033,PRM_001,2022-07-10,2022-07-15
STR_033,PRM_003,2022-08-11,2022-08-15
STR_033,PRM_006,2022-09-01,2022-09-13
STR_033,PRM_004,2022-10-05,2022-10-14
STR_033,PRM_004,2022-11-15,2022-11-21
STR_033,PRM_002,2022-12-11,2022-12-21
STR_033,PRM_002,2023-03-14,2023-03-21
STR_033,PRM_002,2023-05-05,2023-05-12
STR_033,PRM_002,2023-06-08,2023-06-23
STR_033,PRM_003,2023-07-09,2023-07-12
STR_033,PRM_005,2023-08-13,2023-08-22
STR_033,PRM_005,2023-10-09,2023-10-18
STR_033,PRM_002,2024-01-18,2024-01-26
STR_033,PRM_005,2024-02-01,2024-02-10
STR_033,PRM_001,2024-03-17,2024-03-22
STR_033,PRM_003,2024-04-18,2024-04-24
STR_033,PRM_004,2024-05-03,2024-05-06
STR_033,PRM_001,2024-06-11,2024-06-14
STR_033,PRM_003,2024-07-02,2024-07-12
STR_033,PRM_005,2024-09-04,2024-09-11
STR_033,PRM_003,2024-10-17,2024-10-20
STR_033,PRM_005,2024-11-16,2024-11-23
STR_033,PRM_006,2024-12-13,2024-12-27
STR_033,PRM_003,2025-02-10,2025-02-21
STR_033,PRM_001,2025-03-08,2025-03-19
STR_033,PRM_005,2025-04-18,2025-04-26
STR_033,PRM_004,2025-05-16,2025-05-27
STR_033,PRM_006,2025-08-06,2025-08-15
STR_033,PRM_005,2025-09-11,2025-09-16
STR_033,PRM_001,2025-11-14,2025-11-25
STR_034,PRM_004,2021-01-16,2021-01-27
STR_034,PRM_001,2021-02-20,2021-03-01
STR_034,PRM_006,2021-03-13,2021-03-18
STR_034,PRM_004,2021-04-01,2021-04-15
STR_034,PRM_001,2021-05-16,2021-05-28
STR_034,PRM_001,2021-06-08,2021-06-18
STR_034,PRM_004,2021-07-20,2021-07-25
STR_034,PRM_004,2021-08-14,2021-08-17
STR_034,PRM_002,2021-09-17,2021-09-29
STR_034,PRM_006,2021-11-08,2021-11-16
STR_034,PRM_002,2022-01-03,2022-01-18
STR_034,PRM_004,2022-05-08,2022-05-15
STR_034,PRM_002,2022-08-11,2022-08-14
STR_034,PRM_001,2022-10-20,2022-11-01
STR_034,PRM_005,2022-12-19,2022-12-31
STR_034,PRM_003,2023-01-07,2023-01-21
STR_034,PRM_002,2023-02-20,2023-03-03
STR_034,PRM_001,2023-04-15,2023-04-19
STR_034,PRM_002,2023-06-04,2023-06-16
STR_034,PRM_002,2023-07-15,2023-07-18
STR_034,PRM_002,2023-09-17,2023-09-23
STR_034,PRM_006,2023-12-14,2023-12-21
STR_034,PRM_004,2024-03-06,2024-03-12
STR_034,PRM_002,2024-04-04,2024-04-17
STR_034,PRM_001,2024-05-14,2024-05-27
STR_034,PRM_004,2024-07-13,2024-07-28
STR_034,PRM_001,2024-08-11,2024-08-26
STR_034,PRM_006,2024-09-18,2024-09-22
STR_034,PRM_005,2024-10-14,2024-10-21
STR_034,PRM_005,2025-02-06,2025-02-14
STR_034,PRM_002,2025-04-15,2025-04-18
STR_034,PRM_004,2025-06-10,2025-06-25
STR_034,PRM_004,2025-08-16,2025-08-24
STR_034,PRM_001,2025-09-07,2025-09-20
STR_034,PRM_004,2025-10-01,2025-10-07
STR_034,PRM_003,2025-11-16,2025-11-27
STR_034,PRM_004,2025-12-03,2025-12-16
STR_035,PRM_004,2021-04-05,2021-04-17
STR_035,PRM_006,2021-07-05,2021-07-15
STR_035,PRM_006,2021-10-17,2021-10-30
STR_035,PRM_006,2021-11-16,2021-11-27
STR_035,PRM_004,2021-12-03,2021-12-15
STR_035,PRM_005,2022-03-09,2022-03-17
STR_035,PRM_001,2022-04-11,2022-04-26
STR_035,PRM_005,2022-05-18,2022-05-27
STR_035,PRM_004,2022-06-17,2022-06-27
STR_035,PRM_005,2022-07-14,2022-07-24
STR_035,PRM_006,2022-08-09,2022-08-23
STR_035,PRM_006,2022-11-17,2022-11-30
STR_035,PRM_005,2022-12-12,2022-12-16
STR_035,PRM_003,2023-02-13,2023-02-23
STR_035,PRM_005,2023-05-20,2023-05-30
STR_035,PRM_005,2023-09-15,2023-09-28
STR_035,PRM_005,2023-10-08,2023-10-12
STR_035,PRM_001,2023-11-16,2023-11-27
STR_035,PRM_004,2023-12-15,2023-12-21
STR_035,PRM_003,2024-01-04,2024-01-14
STR_035,PRM_004,2024-09-13,2024-09-17
STR_035,PRM_005,2024-10-04,2024-10-12
STR_035,PRM_006,2024-11-06,2024-11-18
STR_035,PRM_001,2024-12-16,2024-12-22
STR_035,PRM_006,2025-02-11,2025-02-26
STR_035,PRM_005,2025-03-12,2025-03-19
STR_035,PRM_005,2025-04-17,2025-05-01
STR_035,PRM_002,2025-06-03,2025-06-12
STR_035,PRM_005,2025-07-18,2025-07-23
STR_035,PRM_003,2025-09-05,2025-09-14
STR_035,PRM_002,2025-10-13,2025-10-22
STR_035,PRM_006,2025-12-07,2025-12-20
STR_036,PRM_003,2021-01-04,2021-01-11
STR_036,PRM_001,2021-02-16,2021-02-19
STR_036,PRM_006,2021-03-11,2021-03-16
STR_036,PRM_004,2021-05-06,2021-05-10
STR_036,PRM_001,2021-06-03,2021-06-12
STR_036,PRM_003,2021-09-09,2021-09-18
STR_036,PRM_003,2021-10-04,2021-10-17
STR_036,PRM_004,2021-11-10,2021-11-22
STR_036,PRM_004,2021-12-13,2021-12-17
STR_036,PRM_006,2022-01-09,2022-01-22
STR_036,PRM_004,2022-03-05,2022-03-15
STR_036,PRM_003,2022-07-16,2022-07-24
STR_036,PRM_002,2022-09-20,2022-10-03
STR_036,PRM_001,2023-01-04,2023-01-12
STR_036,PRM_002,2023-04-06,2023-04-17
STR_036,PRM_006,2023-05-09,2023-05-18
STR_036,PRM_002,2023-06-07,2023-06-10
STR_036,PRM_001,2023-08-07,2023-08-20
STR_036,PRM_004,2023-10-08,2023-10-23
STR_036,PRM_002,2023-12-18,2023-12-28
STR_036,PRM_006,2024-03-06,2024-03-16
STR_036,PRM_001,2024-05-17,2024-05-21
STR_036,PRM_001,2024-06-18,2024-06-23
STR_036,PRM_002,2024-07-08,2024-07-19
STR_036,PRM_004,2024-10-09,2024-10-20
STR_036,PRM_004,2024-11-02,2024-11-09
STR_036,PRM_005,2024-12-13,2024-12-22
STR_036,PRM_005,2025-01-12,2025-01-18
STR_036,PRM_002,2025-02-17,2025-02-24
STR_036,PRM_002,2025-03-19,2025-03-29
STR_036,PRM_001,2025-05-11,2025-05-18
STR_036,PRM_002,2025-06-15,2025-06-27
STR_036,PRM_002,2025-08-18,2025-08-23
STR_036,PRM_005,2025-09-19,2025-09-29
STR_037,PRM_006,2021-02-09,2021-02-22
STR_037,PRM_006,2021-04-17,2021-04-22
STR_037,PRM_003,2021-05-07,2021-05-16
STR_037,PRM_005,2021-06-12,2021-06-15
STR_037,PRM_003,2021-07-06,2021-07-15
STR_037,PRM_001,2021-08-16,2021-08-30
STR_037,PRM_003,2021-09-11,2021-09-19
STR_037,PRM_002,2021-11-09,2021-11-17
STR_037,PRM_001,2021-12-10,2021-12-20
STR_037,PRM_005,2022-03-20,2022-03-31
STR_037,PRM_003,2022-04-09,2022-04-22
STR_037,PRM_002,2022-05-11,2022-05-16
STR_037,PRM_005,2022-08-10,2022-08-24
STR_037,PRM_003,2022-09-18,2022-09-22
STR_037,PRM_004,2022-11-15,2022-11-25
STR_037,PRM_003,2023-03-16,2023-03-19
STR_037,PRM_001,2023-05-13,2023-05-19
STR_037,PRM_006,2023-07-16,2023-07-20
STR_037,PRM_006,2023-08-04,2023-08-18
STR_037,PRM_004,2023-09-17,2023-09-27
STR_037,PRM_002,2024-02-16,2024-02-28
STR_037,PRM_002,2024-03-18,2024-03-27
STR_037,PRM_001,2024-04-10,2024-04-23
STR_037,PRM_002,2024-05-05,2024-05-11
STR_037,PRM_001,2024-06-11,2024-06-18
STR_037,PRM_006,2024-07-10,2024-07-25
STR_037,PRM_003,2024-08-05,2024-08-14
STR_037,PRM_006,2024-09-19,2024-09-28
STR_037,PRM_006,2024-11-09,2024-11-12
STR_037,PRM_001,2025-01-18,2025-01-29
STR_037,PRM_002,2025-02-04,2025-02-15
STR_037,PRM_005,2025-03-01,2025-03-11
STR_037,PRM_001,2025-04-17,2025-04-20
STR_037,PRM_004,2025-06-03,2025-06-13
STR_037,PRM_005,2025-07-14,2025-07-20
STR_037,PRM_002,2025-08-10,2025-08-15
STR_037,PRM_002,2025-09-04,2025-09-09
STR_037,PRM_002,2025-10-15,2025-10-20
STR_037,PRM_002,2025-11-06,2025-11-17
STR_037,PRM_003,2025-12-15,2025-12-22
STR_038,PRM_003,2021-01-04,2021-01-16
STR_038,PRM_005,2021-02-15,2021-02-22
STR_038,PRM_002,2021-03-17,2021-03-20
STR_038,PRM_004,2021-04-18,2021-05-02
STR_038,PRM_006,2021-05-11,2021-05-24
STR_038,PRM_005,2021-09-08,2021-09-14
STR_038,PRM_005,2021-10-19,2021-10-22
STR_038,PRM_006,2021-11-16,2021-11-27
STR_038,PRM_004,2022-01-16,2022-01-23
STR_038,PRM_001,2022-03-11,2022-03-19
STR_038,PRM_003,2022-06-16,2022-06-22
STR_038,PRM_003,2022-08-01,2022-08-11
STR_038,PRM_003,2022-09-19,2022-09-26
STR_038,PRM_003,2022-10-10,2022-10-15
STR_038,PRM_004,2022-11-12,2022-11-24
STR_038,PRM_005,2022-12-14,2022-12-25
STR_038,PRM_001,2023-01-14,2023-01-17
STR_038,PRM_003,2023-03-11,2023-03-19
STR_038,PRM_001,2023-06-16,2023-06-27
STR_038,PRM_001,2023-09-16,2023-09-20
STR_038,PRM_003,2023-10-20,2023-10-27
STR_038,PRM_001,2023-11-11,2023-11-18
STR_038,PRM_004,2023-12-02,2023-12-11
STR_038,PRM_002,2024-01-15,2024-01-20
STR_038,PRM_002,2024-02-15,2024-02-20
STR_038,PRM_005,2024-04-06,2024-04-20
STR_038,PRM_002,2024-05-20,2024-06-01
STR_038,PRM_005,2024-06-03,2024-06-07
STR_038,PRM_006,2024-07-16,2024-07-27
STR_038,PRM_006,2024-09-13,2024-09-18
STR_038,PRM_005,2024-10-06,2024-10-12
STR_038,PRM_004,2024-11-05,2024-11-10
STR_038,PRM_001,2025-01-12,2025-01-15
STR_038,PRM_004,2025-02-15,2025-02-23
STR_038,PRM_004,2025-04-17,2025-04-21
STR_038,PRM_001,2025-06-17,2025-06-28
STR_038,PRM_003,2025-07-03,2025-07-13
STR_038,PRM_003,2025-09-06,2025-09-19
STR_038,PRM_006,2025-10-20,2025-10-30
STR_038,PRM_004,2025-11-16,2025-11-30
STR_038,PRM_005,2025-12-12,2025-12-26
STR_039,PRM_005,2021-01-13,2021-01-23
STR_039,PRM_005,2021-02-02,2021-02-13
STR_039,PRM_006,2021-04-14,2021-04-23
STR_039,PRM_003,2021-10-02,2021-10-15
STR_039,PRM_006,2021-11-04,2021-11-18
STR_039,PRM_002,2021-12-05,2021-12-19
STR_039,PRM_006,2022-01-08,2022-01-12
STR_039,PRM_004,2022-02-03,2022-02-18
STR_039,PRM_004,2022-03-10,2022-03-15
STR_039,PRM_003,2022-04-12,2022-04-18
STR_039,PRM_001,2022-05-11,2022-05-18
STR_039,PRM_001,2022-06-19,2022-07-01
STR_039,PRM_002,2022-07-14,2022-07-28
STR_039,PRM_003,2022-08-16,2022-08-30
STR_039,PRM_005,2022-09-10,2022-09-23
STR_039,PRM_001,2022-10-13,2022-10-17
STR_039,PRM_004,2023-01-19,2023-01-31
STR_039,PRM_001,2023-02-01,2023-02-08
STR_039,PRM_002,2023-03-16,2023-03-29
STR_039,PRM_004,2023-04-17,2023-04-27
STR_039,PRM_006,2023-05-05,2023-05-11
STR_039,PRM_001,2023-06-19,2023-06-26
STR_039,PRM_005,2023-08-16,2023-08-25
STR_039,PRM_004,2023-09-02,2023-09-07
STR_039,PRM_002,2023-11-08,2023-11-12
STR_039,PRM_004,2024-01-15,2024-01-22
STR_039,PRM_004,2024-03-12,2024-03-25
STR_039,PRM_006,2024-05-16,2024-05-21
STR_039,PRM_002,2024-06-08,2024-06-15
STR_039,PRM_003,2024-08-06,2024-08-14
STR_039,PRM_003,2024-10-16,2024-10-27
STR_039,PRM_003,2024-11-11,2024-11-23
STR_039,PRM_006,2024-12-20,2024-12-25
STR_039,PRM_001,2025-01-14,2025-01-17
STR_039,PRM_001,2025-04-04,2025-04-12
STR_039,PRM_004,2025-06-17,2025-06-23
STR_039,PRM_002,2025-07-17,2025-07-29
STR_039,PRM_001,2025-09-09,2025-09-23
STR_039,PRM_002,2025-10-20,2025-10-30
STR_039,PRM_005,2025-11-05,2025-11-08
STR_039,PRM_003,2025-12-17,2025-12-20
STR_040,PRM_006,2021-01-18,2021-01-27
STR_040,PRM_001,2021-04-08,2021-04-19
STR_040,PRM_005,2021-05-20,2021-06-04
STR_040,PRM_003,2021-06-20,2021-06-28
STR_040,PRM_005,2021-11-13,2021-11-27
STR_040,PRM_001,2021-12-14,2021-12-17
STR_040,PRM_005,2022-01-06,2022-01-18
STR_040,PRM_002,2022-02-01,2022-02-05
STR_040,PRM_004,2022-03-08,2022-03-22
STR_040,PRM_002,2022-04-03,2022-04-06
STR_040,PRM_003,2022-06-10,2022-06-15
STR_040,PRM_006,2022-07-03,2022-07-13
STR_040,PRM_002,2022-08-03,2022-08-07
STR_040,PRM_006,2022-09-15,2022-09-22
STR_040,PRM_004,2022-11-16,2022-11-27
STR_040,PRM_006,2022-12-13,2022-12-22
STR_040,PRM_005,2023-01-11,2023-01-15
STR_040,PRM_004,2023-02-03,2023-02-08
STR_040,PRM_004,2023-03-20,2023-03-25
STR_040,PRM_003,2023-04-14,2023-04-17
STR_040,PRM_002,2023-05-02,2023-05-11
STR_040,PRM_001,2023-06-09,2023-06-12
STR_040,PRM_004,2023-07-06,2023-07-15
STR_040,PRM_001,2023-08-15,2023-08-24
STR_040,PRM_002,2023-09-09,2023-09-19
STR_040,PRM_002,2023-10-12,2023-10-23
STR_040,PRM_004,2023-12-19,2023-12-31
STR_040,PRM_006,2024-02-17,2024-02-22
STR_040,PRM_005,2024-04-04,2024-04-07
STR_040,PRM_005,2024-06-02,2024-06-09
STR_040,PRM_006,2024-07-13,2024-07-24
STR_040,PRM_002,2024-08-10,2024-08-14
STR_040,PRM_002,2024-12-07,2024-12-13
STR_040,PRM_004,2025-01-15,2025-01-28
STR_040,PRM_001,2025-02-06,2025-02-15
STR_040,PRM_001,2025-03-08,2025-03-12
STR_040,PRM_001,2025-04-20,2025-04-24
STR_040,PRM_001,2025-06-18,2025-06-27
STR_040,PRM_002,2025-08-20,2025-08-27
STR_040,PRM_002,2025-10-17,2025-10-27
STR_040,PRM_002,2025-11-01,2025-11-06
STR_040,PRM_001,2025-12-16,2025-12-20
STR_041,PRM_005,2021-02-08,2021-02-18
STR_041,PRM_001,2021-04-10,2021-04-18
STR_041,PRM_001,2021-05-14,2021-05-17
STR_041,PRM_004,2021-06-18,2021-06-25
STR_041,PRM_001,2021-07-17,2021-07-29
STR_041,PRM_005,2021-09-09,2021-09-15
STR_041,PRM_002,2021-10-15,2021-10-30
STR_041,PRM_004,2021-11-09,2021-11-18
STR_041,PRM_001,2021-12-07,2021-12-15
STR_041,PRM_005,2022-02-19,2022-03-03
STR_041,PRM_001,2022-04-05,2022-04-15
STR_041,PRM_003,2022-05-19,2022-05-29
STR_041,PRM_003,2022-06-10,2022-06-18
STR_041,PRM_004,2022-09-19,2022-09-23
STR_041,PRM_003,2022-10-04,2022-10-12
STR_041,PRM_005,2023-01-01,2023-01-07
STR_041,PRM_004,2023-03-19,2023-03-23
STR_041,PRM_001,2023-04-08,2023-04-16
STR_041,PRM_006,2023-06-14,2023-06-26
STR_041,PRM_003,2023-08-05,2023-08-13
STR_041,PRM_004,2023-09-04,2023-09-13
STR_041,PRM_005,2023-10-18,2023-11-01
STR_041,PRM_002,2024-01-04,2024-01-19
STR_041,PRM_002,2024-03-13,2024-03-27
STR_041,PRM_006,2024-04-13,2024-04-24
STR_041,PRM_003,2024-06-19,2024-07-03
STR_041,PRM_005,2024-07-04,2024-07-07
STR_041,PRM_001,2024-08-17,2024-08-28
STR_041,PRM_006,2024-10-17,2024-10-25
