store_id,year,month,total_sales,total_transactions,total_items,city,state,location_type,store_format,store_size_sqft,launch_date,competition_density,avg_monthly_footfall,avg_monthly_sales,zone,days_festive,days_festival_named,days_weekend,days_in_month,days_BOGO,days_Flat_50,days_Kids_Special,days_Summer_Sale,days_Festive_Bonanza,days_Clearance
STR_024,2021,7,24101238.31,3557,13860,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,9,31,0,6,0,0,0,0
STR_024,2021,8,24553261.25,3657,14639,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,1,1,9,31,5,0,0,0,0,0
STR_024,2021,9,24445931.38,3559,13822,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,8,30,0,0,0,0,4,0
STR_024,2021,10,24642806.03,3686,14575,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,1,1,10,31,0,8,0,0,0,0
STR_024,2021,11,21706461.79,3418,13512,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,1,1,8,30,12,0,0,0,0,0
STR_024,2021,12,24760838.2,3464,13921,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,1,1,8,31,0,0,0,0,0,0
STR_024,2022,1,25479917.18,3736,14772,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,2,2,10,31,0,0,0,0,0,5
STR_024,2022,2,20987178.08,3089,12129,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,8,28,0,0,0,0,0,0
STR_024,2022,3,24368033.92,3642,14223,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,1,1,8,31,0,0,0,0,9,0
STR_024,2022,4,23125664.33,3412,13193,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,9,30,0,0,12,0,0,0
STR_024,2022,5,24515878.82,3761,14914,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,1,1,9,31,0,14,0,0,0,0
STR_024,2022,6,22079148.81,3278,12876,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,8,30,0,0,0,0,0,0
STR_024,2022,7,23623918.47,3520,13939,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,10,31,0,0,0,0,12,0
STR_024,2022,8,24159569.52,3488,13915,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,1,1,8,31,0,0,0,0,0,0
STR_024,2022,9,22507672.29,3360,13389,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,8,30,0,11,0,0,0,0
STR_024,2022,10,24458573.18,3523,14208,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,2,2,10,31,0,0,0,0,10,0
STR_024,2022,11,23338004.4,3418,13402,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,8,30,0,0,0,0,0,0
STR_024,2022,12,27025620.28,3834,15476,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,1,1,9,31,0,0,0,0,0,4
STR_024,2023,1,26418539.09,3751,15299,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,2,2,9,31,0,4,0,0,0,0
STR_024,2023,2,23492636.84,3419,13478,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,8,28,0,0,0,0,0,0
STR_024,2023,3,26050684.62,3745,14949,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,1,1,8,31,0,0,0,0,5,0
STR_024,2023,4,25872647.77,3677,14717,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,1,1,10,30,0,0,0,0,0,0
STR_024,2023,5,20633863.34,3428,13214,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,8,31,16,0,0,0,0,0
STR_024,2023,6,21610285.17,3278,12736,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,8,30,5,0,0,0,0,0
STR_024,2023,7,24001449.53,3657,14359,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,10,31,0,14,0,0,0,0
STR_024,2023,8,24829320.06,3617,14271,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,1,1,8,31,0,0,5,0,0,0
STR_024,2023,9,21246856.99,3514,13585,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,9,30,16,0,0,0,0,0
STR_024,2023,10,25858243.73,3736,14961,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,1,1,9,31,0,0,6,0,0,0
STR_024,2023,11,25993535.62,3691,14850,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,1,1,8,30,0,0,0,0,0,0
STR_024,2023,12,22987380.74,3666,14298,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,1,1,10,31,11,0,0,0,0,0
STR_024,2024,1,25385630.86,3710,14867,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,2,2,8,31,0,0,0,0,13,0
STR_024,2024,2,23477068.12,3418,13522,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,8,29,0,0,0,0,2,0
STR_024,2024,3,26135002.96,3775,14902,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,1,1,10,31,0,0,0,0,0,0
STR_024,2024,4,22812499.88,3358,13279,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,1,1,8,30,0,5,0,0,0,0
STR_024,2024,5,25813568.82,3764,14812,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,8,31,0,0,0,6,0,0
STR_024,2024,6,23404435.9,3444,13477,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,10,30,0,0,0,0,16,0
STR_024,2024,7,23440915.96,3472,13568,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,8,31,0,0,0,12,0,0
STR_024,2024,8,25047598.78,3809,15164,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,1,1,9,31,0,16,0,0,0,0
STR_024,2024,9,21559982.47,3402,13287,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,9,30,13,0,0,0,0,0
STR_024,2024,10,23856393.71,3777,14961,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,2,2,8,31,14,0,0,0,0,0
STR_024,2024,11,24104788.48,3610,13943,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,9,30,0,0,0,13,0,0
STR_024,2024,12,25172386.15,3650,14510,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,1,1,9,31,0,0,0,11,0,0
STR_024,2025,1,25496657.76,3663,14624,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,2,2,8,31,0,0,0,0,0,0
STR_024,2025,2,23326739.27,3405,13332,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,8,28,0,0,0,0,0,0
STR_024,2025,3,24594256.72,3868,15532,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,2,2,10,31,16,0,0,0,0,0
STR_024,2025,4,21845022.1,3309,12888,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,8,30,4,0,0,0,0,0
STR_024,2025,5,24690144.32,3643,14223,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,9,31,0,0,9,0,0,0
STR_024,2025,6,23089063.09,3400,13222,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,9,30,0,0,0,0,0,0
STR_024,2025,7,23675066.05,3531,13930,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,8,31,0,0,14,0,0,0
STR_024,2025,8,24882598.38,3598,14263,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,1,1,10,31,0,0,0,0,0,0
STR_024,2025,9,22664582.5,3298,13007,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,8,30,0,0,0,0,10,0
STR_024,2025,10,25664586.8,3667,14803,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,2,2,8,31,0,0,0,0,0,13
STR_024,2025,11,23759333.17,3482,13536,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,0,0,10,30,0,0,0,0,0,0
STR_024,2025,12,24066175.47,3561,14056,Bangalore,Karnataka,Rural,Large Format,10000,2018-03-30,2,11944,12230158,East,1,1,8,31,0,0,0,13,0,0
STR_025,2021,1,28000074.55,3981,15937,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,2,2,10,31,0,0,0,0,0,0
STR_025,2021,2,19186146.69,3192,12436,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,8,28,14,0,0,0,0,0
STR_025,2021,3,24858475.11,3647,14520,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,8,31,0,5,0,0,0,0
STR_025,2021,4,23220348.84,3363,13296,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,8,30,0,0,0,4,0,0
STR_025,2021,5,25105781.66,3668,14384,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,10,31,0,0,0,0,0,0
STR_025,2021,6,22028570.96,3348,13240,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,8,30,6,0,0,0,0,0
STR_025,2021,7,24053054.38,3501,13606,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,9,31,0,0,0,0,0,0
STR_025,2021,8,25822744.05,3706,14647,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,9,31,0,0,0,0,0,0
STR_025,2021,9,23124154.19,3404,13536,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,8,30,0,0,0,0,0,14
STR_025,2021,10,24510233.22,3619,14182,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,10,31,0,0,12,0,0,0
STR_025,2021,11,23654477.18,3522,13837,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,8,30,0,0,4,16,0,0
STR_025,2021,12,25168021.69,3639,14522,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,8,31,0,0,0,0,0,12
STR_025,2022,1,26849665.89,3747,15122,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,2,2,10,31,0,0,0,0,0,0
STR_025,2022,2,20977013.4,3140,12339,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,8,28,0,7,0,0,0,0
STR_025,2022,3,23992580.49,3469,13808,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,8,31,0,0,0,0,0,0
STR_025,2022,4,22801130.47,3406,13199,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,9,30,0,0,0,0,0,13
STR_025,2022,5,23062479.69,3540,13940,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,9,31,10,0,0,0,0,0
STR_025,2022,6,23326845.24,3429,13334,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,8,30,0,0,0,0,0,0
STR_025,2022,7,24556504.12,3581,14015,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,10,31,0,0,0,0,0,0
STR_025,2022,8,24089569.35,3533,13778,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,8,31,0,0,0,6,0,0
STR_025,2022,9,23261549.02,3493,13767,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,8,30,0,0,12,0,0,0
STR_025,2022,10,26089460.53,3762,15071,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,2,2,10,31,0,0,0,0,5,0
STR_025,2022,11,22365648.76,3302,12989,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,8,30,0,0,0,10,0,0
STR_025,2022,12,26261190.64,3741,14855,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,9,31,0,0,0,0,0,0
STR_025,2023,1,27607935.29,3867,15817,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,2,2,9,31,0,0,0,0,0,4
STR_025,2023,2,21881391.6,3223,12647,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,8,28,0,0,0,13,0,0
STR_025,2023,3,22940541.1,3516,13941,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,8,31,6,0,0,2,0,0
STR_025,2023,4,24137300.61,3495,13859,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,10,30,0,0,0,4,0,0
STR_025,2023,5,23390947.48,3428,13281,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,8,31,0,0,0,0,0,0
STR_025,2023,6,23578586.41,3470,13412,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,8,30,0,0,0,0,0,0
STR_025,2023,7,23779140.87,3444,13654,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,10,31,0,0,0,0,0,0
STR_025,2023,8,22892312.55,3427,13769,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,8,31,7,0,0,0,0,0
STR_025,2023,9,22399968.0,3360,13349,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,9,30,7,0,0,0,0,0
STR_025,2023,10,25230442.37,3676,14404,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,9,31,0,0,8,0,0,0
STR_025,2023,11,25393483.51,3616,14576,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,8,30,0,0,0,0,0,0
STR_025,2023,12,25499791.56,3699,14722,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,10,31,0,0,0,0,0,14
STR_025,2024,1,24475025.14,3815,14876,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,2,2,8,31,0,16,0,0,0,0
STR_025,2024,2,22320712.11,3283,12974,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,8,29,0,0,13,0,0,0
STR_025,2024,3,24278748.45,3509,14103,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,10,31,0,0,0,0,4,0
STR_025,2024,4,24397992.47,3540,13868,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,8,30,0,0,0,0,0,0
STR_025,2024,5,23973961.18,3600,14096,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,8,31,0,8,0,0,0,0
STR_025,2024,6,23791581.38,3470,13673,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,10,30,0,0,0,0,0,0
STR_025,2024,7,23988032.64,3586,14286,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,8,31,6,0,0,0,0,0
STR_025,2024,8,24767008.96,3552,14351,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,9,31,0,0,0,0,0,0
STR_025,2024,9,22553504.95,3314,13025,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,9,30,0,0,8,0,0,0
STR_025,2024,10,25084804.46,3620,14470,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,2,2,8,31,0,0,0,0,0,0
STR_025,2024,11,23997937.5,3544,13911,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,9,30,0,0,0,5,0,0
STR_025,2024,12,24448000.47,3591,14096,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,9,31,0,0,0,0,4,0
STR_025,2025,1,25844929.3,3830,15178,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,2,2,8,31,0,0,0,16,0,0
STR_025,2025,2,22401407.0,3272,12861,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,8,28,0,0,0,0,0,0
STR_025,2025,3,27072037.48,3878,15520,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,2,2,10,31,0,0,0,0,6,0
STR_025,2025,4,22016732.77,3212,12594,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,8,30,0,0,0,12,0,0
STR_025,2025,5,24304655.93,3508,13849,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,9,31,0,0,0,7,0,0
STR_025,2025,6,23119312.02,3441,13421,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,9,30,0,0,0,9,0,0
STR_025,2025,7,22903055.46,3388,13139,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,8,31,0,0,0,9,0,0
STR_025,2025,8,25287564.98,3689,14542,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,10,31,0,0,0,0,0,0
STR_025,2025,9,23099253.51,3359,13234,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,8,30,0,5,0,0,0,0
STR_025,2025,10,24656389.47,3786,15062,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,2,2,8,31,11,0,0,0,0,0
STR_025,2025,11,23245359.54,3544,13744,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,0,0,10,30,0,0,0,0,14,0
STR_025,2025,12,23727258.14,3482,13869,Kolkata,West Bengal,Rural,Large Format,10000,2018-06-27,2,11499,13616822,South,1,1,8,31,0,0,0,14,0,0
STR_026,2021,1,10491816.2,1940,6083,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,2,2,10,31,0,0,0,10,0,0
STR_026,2021,2,8778437.77,1676,5176,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,8,28,0,0,0,0,0,13
STR_026,2021,3,9616335.96,1843,5804,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,1,1,8,31,0,12,0,0,0,0
STR_026,2021,4,9261376.52,1732,5288,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,8,30,0,2,0,0,0,0
STR_026,2021,5,9659528.49,1820,5502,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,1,1,10,31,0,0,8,0,0,0
STR_026,2021,6,8710020.15,1740,5309,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,8,30,0,13,0,0,0,0
STR_026,2021,7,9188683.44,1749,5263,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,9,31,0,0,5,0,0,0
STR_026,2021,8,10312851.37,1860,5823,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,1,1,9,31,0,0,0,0,8,0
STR_026,2021,9,9052473.26,1696,5237,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,8,30,0,0,0,0,0,0
STR_026,2021,10,9898954.58,1816,5698,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,1,1,10,31,0,0,0,0,0,0
STR_026,2021,11,9682794.79,1753,5514,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,1,1,8,30,0,0,0,0,4,0
STR_026,2021,12,9149321.66,1740,5351,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,1,1,8,31,0,6,0,0,0,0
STR_026,2022,1,10526648.2,1930,5996,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,2,2,10,31,0,0,0,0,0,0
STR_026,2022,2,8667015.99,1638,4948,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,8,28,0,0,0,12,0,0
STR_026,2022,3,9846721.44,1874,5749,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,1,1,8,31,0,0,12,1,0,0
STR_026,2022,4,8902408.98,1738,5267,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,9,30,0,0,0,0,15,0
STR_026,2022,5,9362588.05,1800,5492,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,1,1,9,31,0,5,0,0,0,0
STR_026,2022,6,9352665.14,1731,5290,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,8,30,0,0,0,0,0,0
STR_026,2022,7,9395869.07,1824,5461,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,10,31,0,0,0,0,0,0
STR_026,2022,8,9136098.24,1775,5381,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,1,1,8,31,0,0,0,16,0,0
STR_026,2022,9,9217906.86,1718,5186,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,8,30,0,0,0,0,0,0
STR_026,2022,10,10676529.66,1945,6061,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,2,2,10,31,0,0,0,0,5,0
STR_026,2022,11,8836763.05,1759,5381,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,8,30,10,0,0,0,0,0
STR_026,2022,12,9751455.32,1827,5643,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,1,1,9,31,0,0,0,0,0,9
STR_026,2023,1,10391679.5,1907,5953,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,2,2,9,31,0,0,0,0,0,0
STR_026,2023,2,8146546.94,1601,4878,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,8,28,0,9,0,0,0,0
STR_026,2023,3,8906930.31,1752,5443,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,1,1,8,31,0,15,0,0,0,0
STR_026,2023,4,10012183.85,1860,5789,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,1,1,10,30,0,0,0,0,0,0
STR_026,2023,5,8895784.92,1670,5118,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,8,31,0,0,0,0,0,0
STR_026,2023,6,8151400.83,1552,4686,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,8,30,0,0,0,0,0,0
STR_026,2023,7,8616948.58,1660,4948,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,10,31,0,0,0,0,0,11
STR_026,2023,8,9729340.99,1800,5566,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,1,1,8,31,0,0,0,0,0,0
STR_026,2023,9,8701830.72,1776,5405,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,9,30,9,0,0,0,0,0
STR_026,2023,10,10016521.06,1836,5664,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,1,1,9,31,0,0,0,0,0,0
STR_026,2023,11,9252187.31,1715,5325,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,1,1,8,30,0,0,0,0,12,0
STR_026,2023,12,9840502.77,1853,5647,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,1,1,10,31,0,0,8,0,0,0
STR_026,2024,1,10380703.9,1899,5907,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,2,2,8,31,0,0,0,0,0,0
STR_026,2024,2,8635778.97,1631,5064,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,8,29,0,0,0,0,9,0
STR_026,2024,3,9853581.64,1862,5690,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,1,1,10,31,0,0,0,0,10,0
STR_026,2024,4,8851425.4,1678,5095,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,1,1,8,30,0,0,0,0,0,5
STR_026,2024,5,9663930.12,1810,5668,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,8,31,0,6,0,0,0,0
STR_026,2024,6,9330436.68,1789,5536,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,10,30,7,0,0,0,0,0
STR_026,2024,7,9809485.65,1811,5508,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,8,31,0,0,0,0,0,0
STR_026,2024,8,9348008.86,1781,5469,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,1,1,9,31,0,0,0,0,4,0
STR_026,2024,9,8998142.86,1751,5295,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,9,30,0,0,0,0,0,9
STR_026,2024,10,10140159.46,1871,5883,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,2,2,8,31,0,0,0,0,0,5
STR_026,2024,11,9389544.7,1745,5297,Chennai,Tamil Nadu,Rural,Medium High-Street,5000,2019-06-17,6,3368,2352403,South,0,0,9,30,0,0,4,0,0,0
